Cluster_ID;Codice;Nome;Componente;Descrizione;N_Events;Mean_Duration;N_Tuples;Occurrences
807;41257;_9S06On_;M1_9S06;Dispositivo 9S06 attivo (assistenza EP isolata);86;0.00;2;2
807;42001;_BCUPwrOn_;BCU_T2;Avvio centralina BCU T2;86;0.00;2;2
807;42025;_IRV1AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 1);86;0.00;2;2
807;42031;_IRV2AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 2);86;0.00;2;2
807;43001;_BCUPwrOn_;BCU_M3;Avvio centralina BCU M3;86;0.00;2;2
807;43025;_IRV1AuxResOutRngFlt_;BCU_M3;Pressione serbatoio ausiliario fuori limite (carrello 1);86;0.00;2;2
807;44001;_BCUPwrOn_;BCU_T4;Avvio centralina BCU T4;86;0.00;2;2
807;45001;_BCUPwrOn_;BCU_T5;Avvio centralina BCU T5;86;0.00;2;2
807;45025;_IRV1AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 1);86;0.00;2;2
807;45031;_IRV2AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 2);86;0.00;2;2
807;46001;_BCUPwrOn_;BCU_M6;Avvio centralina BCU M6;86;0.00;2;2
807;47001;_BCUPwrOn_;BCU_T7;Avvio centralina BCU T7;86;0.00;2;2
807;47025;_IRV1AuxResOutRngFlt_;BCU_T7;Pressione serbatoio ausiliario fuori limite (carrello 1);86;0.00;2;2
807;47031;_IRV2AuxResOutRngFlt_;BCU_T7;Pressione serbatoio ausiliario fuori limite (carrello 2);86;0.00;2;2
807;48001;_BCUPwrOn_;BCU_M8;Avvio centralina BCU M8;86;0.00;2;2
807;48025;_IRV1AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 1);86;0.00;2;2
807;48031;_IRV2AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 2);86;0.00;2;2
807;48099;_D_SUSP_LOW2_;BCU_M8;Press. Sospens. fuori range (carrello 2) DOWN;86;0.00;2;2
807;91150;_EDCU_LwSpdFlt_;EDCU_M1_1;Incorenza sts velocita' 0 porta 1 M1;86;0.00;2;2
807;91151;_EDCU_LwSpdFlt_;EDCU_M1_2;Incorenza sts velocita' 0 porta 2 M1;86;0.00;2;2
807;92015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo T2;86;0.00;2;2
807;92150;_EDCU_LwSpdFlt_;EDCU_T2_1;Incorenza sts velocita' 0 porta 1 T2;86;0.00;2;2
807;92151;_EDCU_LwSpdFlt_;EDCU_T2_2;Incorenza sts velocita' 0 porta 2 T2;86;0.00;2;2
807;92152;_EDCU_LwSpdFlt_;EDCU_T2_3;Incorenza sts velocita' 0 porta 3 T2;86;0.00;2;2
807;92153;_EDCU_LwSpdFlt_;EDCU_T2_4;Incorenza sts velocita' 0 porta 4 T2;86;0.00;2;2
807;93015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo M3;86;0.00;2;2
807;93150;_EDCU_LwSpdFlt_;EDCU_M3_1;Incorenza sts velocita' 0 porta 1 M3;86;0.00;2;2
807;93151;_EDCU_LwSpdFlt_;EDCU_M3_2;Incorenza sts velocita' 0 porta 2 M3;86;0.00;2;2
807;93152;_EDCU_LwSpdFlt_;EDCU_M3_3;Incorenza sts velocita' 0 porta 3 M3;86;0.00;2;2
807;93153;_EDCU_LwSpdFlt_;EDCU_M3_4;Incorenza sts velocita' 0 porta 4 M3;86;0.00;2;2
807;94150;_EDCU_LwSpdFlt_;EDCU_T4_1;Incorenza sts velocita' 0 porta 1 T4;86;0.00;2;2
807;94151;_EDCU_LwSpdFlt_;EDCU_T4_2;Incorenza sts velocita' 0 porta 2 T4;86;0.00;2;2
807;95015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo T5;86;0.00;2;2
807;95150;_EDCU_LwSpdFlt_;EDCU_T5_1;Incorenza sts velocita' 0 porta 1 T5;86;0.00;2;2
807;95151;_EDCU_LwSpdFlt_;EDCU_T5_2;Incorenza sts velocita' 0 porta 2 T5;86;0.00;2;2
807;96015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo M6;86;0.00;2;2
807;96150;_EDCU_LwSpdFlt_;EDCU_M6_1;Incorenza sts velocita' 0 porta 1 M6;86;0.00;2;2
807;96151;_EDCU_LwSpdFlt_;EDCU_M6_2;Incorenza sts velocita' 0 porta 2 M6;86;0.00;2;2
807;96152;_EDCU_LwSpdFlt_;EDCU_M6_3;Incorenza sts velocita' 0 porta 3 M6;86;0.00;2;2
807;96153;_EDCU_LwSpdFlt_;EDCU_M6_4;Incorenza sts velocita' 0 porta 4 M6;86;0.00;2;2
807;97015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo T7;86;0.00;2;2
807;97150;_EDCU_LwSpdFlt_;EDCU_T7_1;Incorenza sts velocita' 0 porta 1 T7;86;0.00;2;2
807;97151;_EDCU_LwSpdFlt_;EDCU_T7_2;Incorenza sts velocita' 0 porta 2 T7;86;0.00;2;2
807;97152;_EDCU_LwSpdFlt_;EDCU_T7_3;Incorenza sts velocita' 0 porta 3 T7;86;0.00;2;2
807;97153;_EDCU_LwSpdFlt_;EDCU_T7_4;Incorenza sts velocita' 0 porta 4 T7;86;0.00;2;2
807;98150;_EDCU_LwSpdFlt_;EDCU_M8_1;Incorenza sts velocita' 0 porta 1 M8;86;0.00;2;2
807;98151;_EDCU_LwSpdFlt_;EDCU_M8_2;Incorenza sts velocita' 0 porta 2 M8;86;0.00;2;2
807;132017;_StToiletSys_;TOIL_T2;Toilette fuori servizio veicolo T2;86;0.00;2;2
807;137017;_StToiletSys_;TOIL_T7;Toilette fuori servizio veicolo T7;86;0.00;2;2
807;150001;_SMCPowerOn_;SMC;Avvio diagnostica SMC;86;0.00;2;2
807;150008;_Sleeping_;VEHICLE;Stato SLEEPING attivo;86;0.00;2;2
807;150011;_PantoLowSts_;VEHICLE;Nessun pantografo alto;86;0.00;2;2
807;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;86;0.00;2;2
807;150025;_9S13_;VEHICLE;Pressione CP sotto 7.5 bar in M1 (press. 9S13);86;0.00;2;2
807;150026;_9S14_;VEHICLE;Pressione CP sotto 8.5 bar in M8 (press. 9S14);86;0.00;2;2
807;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;86;0.00;2;2
807;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;86;0.00;2;2
807;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;86;0.00;2;2
807;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;86;0.00;2;2
807;ILCK_IP_T2_47;ILCK_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;86;0.00;2;2
807;ILCK_IP_T7_47;ILCK_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;86;0.00;2;2
807;ILCK_IRIP_36;ILCK_IRIP_T2_36;MCB;Cod 36. Banco non abilitato;86;0.00;2;2
807;ILCK_IR_T2_41;ILCK_IR_T2_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;86;0.00;2;2
807;ILCK_IR_T7_41;ILCK_IR_T7_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;86;0.00;2;2
807;ILCK_PROP_01;ILCK_PROP_01;VEHICLE;Cod. 01 Max fren. di servizio richiesta da segnalamento;86;0.00;2;2
807;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;86;0.00;2;2
807;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;86;0.00;2;2
807;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;86;0.00;2;2
807;ILCK_Panto_04;ILCK_Panto_04;AT;Cod 04. Banco non abilitato;86;0.00;2;2
807;43031;_IRV2AuxResOutRngFlt_;BCU_M3;Pressione serbatoio ausiliario fuori limite (carrello 2);86;0.00;2;1
807;48098;_D_SUSP_LOW1_;BCU_M8;Press. Sospens. fuori range (carrello 1) DOWN;86;0.00;2;1
807;94015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo T4;86;0.00;2;1
807;98015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo M8;86;0.00;2;1
807;98027;_EDoorEmrgFlt_;PORTE_EST;Incoerenza loop e maniglie emg in M8;86;0.00;2;1
809;10085;PntLow3;AT;Abbassamento pantogr. comandato da ERTMS;28;8.40;2;2
809;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;28;8.40;2;2
809;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;28;8.40;2;2
809;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;28;8.40;2;2
809;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;28;8.40;2;2
809;150010;_Poc_;VEHICLE;Ingresso in POC;28;8.40;2;2
809;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;28;8.40;2;2
809;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;28;8.40;2;2
809;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;28;8.40;2;2
809;ILCK_IRIP_T2_09;ILCK_IRIP_T2_09;T2_1Q2_IR;Cod 09. Apertura Interruttore principale da ETCS;28;8.40;2;2
809;ILCK_IRIP_T2_56;ILCK_IRIP_T2_56;T2_MCB;Cod 56. Apertura da TCU1  locale (M1);28;8.40;2;2
809;ILCK_IRIP_T2_57;ILCK_IRIP_T2_57;T2_MCB;Cod 57. Apertura da TCU2  locale (M3);28;8.40;2;2
809;ILCK_IRIP_T2_58;ILCK_IRIP_T2_58;T2_MCB;Cod 58. Apertura da TCU1 remota (M8);28;8.40;2;2
809;ILCK_IRIP_T2_59;ILCK_IRIP_T2_59;T2_MCB;Cod 59. Apertura da TCU2 remota (M6);28;8.40;2;2
809;ILCK_IRIP_T7_13;ILCK_IRIP_T7_13;T7_MCB;Cod 13. Apertura IR/IP da TRAIN LINE;28;8.40;2;2
809;ILCK_IRIP_T7_56;ILCK_IRIP_T7_56;T7_MCB;Cod 56. Apertura da TCU1  locale (M8);28;8.40;2;2
809;ILCK_IRIP_T7_57;ILCK_IRIP_T7_57;T7_MCB;Cod 57. Apertura da TCU2  locale (M6);28;8.40;2;2
809;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;28;8.40;2;2
809;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;28;8.40;2;2
809;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;28;8.40;2;2
809;ILCK_PROP_21M1;ILCK_PROP_21M1;MDS;Cod. 21 AT non presente;28;8.40;2;2
809;ILCK_Panto_T2_12;ILCK_Panto_T2_12;T2_PANTO;Cod 12. Abbassamento Panto richiesto dal segnalamento;28;8.40;2;2
809;ILCK_Panto_T7_07;ILCK_Panto_T7_07;T7_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;28;8.40;2;2
809;21376;NO_LINE_VOLTAGE;CONV_TRAZ_M1;Nessuna tensione di linea;28;8.40;2;1
809;23376;NO_LINE_VOLTAGE;CONV_TRAZ_M3;Nessuna tensione di linea;28;8.40;2;1
809;28376;NO_LINE_VOLTAGE;CONV_TRAZ_M8;Nessuna tensione di linea;28;8.40;2;1
809;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;28;8.40;2;1
809;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;28;8.40;2;1
811;150005;_LineVoltType_;VEHICLE;Selezionata tensione 25 kV;13;3.75;2;2
811;150006;_Running_;VEHICLE;Stato RUNNING attivo;13;3.75;2;2
811;ILCK_IP_T2_48;ILCK_IP_T2_48;T2_1Q4_IP;Cod 48. Pantografo AC non alto;13;3.75;2;2
811;ILCK_IP_T2_51;ILCK_IP_T2_51;T2_1Q4_IP;Cod 51. 1Q7 non nello stato di aperto;13;3.75;2;2
811;ILCK_IP_T2_55;ILCK_IP_T2_55;T2_1Q4_IP;Cod 55. Sezionatore 1Q7  non aperto in AC;13;3.75;2;2
811;ILCK_IP_T7_48;ILCK_IP_T7_48;T7_1Q4_IP;Cod 48. Pantografo AC non alto;13;3.75;2;2
811;ILCK_IP_T7_51;ILCK_IP_T7_51;T7_1Q4_IP;Cod 51. 1Q7 non nello stato di aperto;13;3.75;2;2
811;ILCK_IP_T7_55;ILCK_IP_T7_55;T7_1Q4_IP;Cod 55. Sezionatore 1Q7  non aperto in AC;13;3.75;2;2
811;ILCK_IR_T2_41;ILCK_IR_T2_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;13;3.75;2;2
811;ILCK_IR_T7_41;ILCK_IR_T7_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;13;3.75;2;2
811;12215;CCU_1Q7_11;T2_1Q7;Incongruenza contatti 1Q7 in T2 (11);13;3.75;2;1
811;103036;_IDoorUnblock_;M3_Porta_gangway_2;Guasto microswitch porta Gangway 2;13;3.75;2;1
811;103038;_IDoorDCSFlt_;M3_Porta_gangway_2;Guasto microswitch porta Gangway 2;13;3.75;2;1
830;11201;CCU_FltWtbR2;VEHICLE;Mancata ricezione R2 in CCU M1;41;16.70;2;2
830;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;41;16.70;2;2
830;21376;NO_LINE_VOLTAGE;CONV_TRAZ_M1;Nessuna tensione di linea;41;16.70;2;2
830;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;41;16.70;2;2
830;150011;_PantoLowSts_;VEHICLE;Nessun pantografo alto;41;16.70;2;2
830;150013;_CmdPantoDw_;VEHICLE;Comando abbassamento panto da banco;41;16.70;2;2
830;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;41;16.70;2;2
830;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;41;16.70;2;2
830;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;41;16.70;2;2
830;ILCK_IRIP_36;ILCK_IRIP_T2_36;MCB;Cod 36. Banco non abilitato;41;16.70;2;2
830;ILCK_IRIP_T2_56;ILCK_IRIP_T2_56;T2_MCB;Cod 56. Apertura da TCU1  locale (M1);41;16.70;2;2
830;ILCK_IRIP_T2_60;ILCK_IRIP_T2_60;T2_MCB;"Cod 60. Apertura per linea treno HW Opening TL"" a 1 senza alcuna TCU che alimenta la linea""";41;16.70;2;2
830;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;41;16.70;2;2
830;ILCK_IRIP_T7_58;ILCK_IRIP_T7_58;T7_MCB;Cod 58. Apertura da TCU1 remota (M1);41;16.70;2;2
830;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;41;16.70;2;2
830;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;41;16.70;2;2
830;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;41;16.70;2;2
830;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;41;16.70;2;2
830;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;41;16.70;2;2
830;ILCK_PROP_21M8;ILCK_PROP_21M8;MDS;Cod. 21 AT non presente;41;16.70;2;2
830;ILCK_Panto_04;ILCK_Panto_04;AT;Cod 04. Banco non abilitato;41;16.70;2;2
830;ILCK_Panto_T2_07;ILCK_Panto_T2_07;T2_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;41;16.70;2;2
830;ILCK_Panto_T2_16;ILCK_Panto_T2_16;T2_PANTO;Cod 16. Filo treno di abbassamento Panto Attivo;41;16.70;2;2
830;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;41;16.70;2;2
830;ILCK_Panto_T7_08;ILCK_Panto_T7_08;T7_PANTO;Cod 08. Comando abbassamento da selettore Panto;41;16.70;2;2
830;ILCK_Panto_T7_16;ILCK_Panto_T7_16;T7_PANTO;Cod 16. Filo treno di abbassamento Panto Attivo;41;16.70;2;2
830;11106;IDUKo;SMC;Mancata ricezione ds 200 da CCU;41;16.70;2;1
830;21219;_MCQ1SwitchSts_;TCU_M1;Guasto interruttore di isolamento 25 kV (stato);41;16.70;2;1
830;26376;NO_LINE_VOLTAGE;CONV_TRAZ_M6;Nessuna tensione di linea;41;16.70;2;1
830;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;41;16.70;2;1
830;28376;NO_LINE_VOLTAGE;CONV_TRAZ_M8;Nessuna tensione di linea;41;16.70;2;1
830;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;41;16.70;2;1
830;150018;_CmdOpenIR_;VEHICLE;Comando apertura IR/IP da banco;41;16.70;2;1
830;ILCK_IRIP_T2_13;ILCK_IRIP_T2_13;T2_MCB;Cod 13. Apertura IR/IP da TRAIN LINE;41;16.70;2;1
830;ILCK_IRIP_T7_28;ILCK_IRIP_T7_28;T7_MCB;Cod 28. Apertura Interruttore principale richiesto DRIVER da banco Abilitato;41;16.70;2;1
830;ILCK_IRIP_T7_56;ILCK_IRIP_T7_56;T7_MCB;Cod 56. Apertura da TCU1  locale (M8);41;16.70;2;1
830;ILCK_IRIP_T7_57;ILCK_IRIP_T7_57;T7_MCB;Cod 57. Apertura da TCU2  locale (M6);41;16.70;2;1
830;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;41;16.70;2;1
830;ILCK_IR_T2_42;ILCK_IR_T2_42;T2_1Q2_IR;Cod 42. Pantografo DC non alto;41;16.70;2;1
830;ILCK_IR_T7_42;ILCK_IR_T7_42;T2_1Q2_IR;Cod 42. Pantografo DC non alto;41;16.70;2;1
830;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;41;16.70;2;1
846;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;77;2.10;2;2
846;11051;_HVACpxNotOK_;HVAC_M1;Perdita di comunicazione con HVAC M1;77;2.10;2;2
846;12051;_HVACpxNotOK_;HVAC_T2;Perdita di comunicazione con HVAC T2;77;2.10;2;2
846;13051;_HVACpxNotOK_;HVAC_M3;Perdita di comunicazione con HVAC M3;77;2.10;2;2
846;14051;_HVACpxNotOK_;HVAC_T4;Perdita di comunicazione con HVAC T4;77;2.10;2;2
846;15051;_HVACpxNotOK_;HVAC_T5;Perdita di comunicazione con HVAC T5;77;2.10;2;2
846;16051;_HVACpxNotOK_;HVAC_M6;Perdita di comunicazione con HVAC M6;77;2.10;2;2
846;17051;_HVACpxNotOK_;HVAC_T7;Perdita di comunicazione con HVAC T7;77;2.10;2;2
846;18050;_HVACcabNotOK_;HVAC_CAB_M8;Perdita di comunicazione con HVAC cabina M1;77;2.10;2;2
846;18051;_HVACpxNotOK_;HVAC_M8;Perdita di comunicazione con HVAC M8;77;2.10;2;2
846;27872;_2F47_;T7_2F47;Intervento 2F47 (Toilette) in T7;77;2.10;2;2
846;41001;_BCUPwrOn_;BCU_M1;Avvio centralina BCU M1;77;2.10;2;2
846;41031;_IRV2AuxResOutRngFlt_;BCU_M1;Pressione serbatoio ausiliario fuori limite (carrello 2);77;2.10;2;2
846;41257;_9S06On_;M1_9S06;Dispositivo 9S06 attivo (assistenza EP isolata);77;2.10;2;2
846;42001;_BCUPwrOn_;BCU_T2;Avvio centralina BCU T2;77;2.10;2;2
846;42025;_IRV1AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 1);77;2.10;2;2
846;42031;_IRV2AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 2);77;2.10;2;2
846;43001;_BCUPwrOn_;BCU_M3;Avvio centralina BCU M3;77;2.10;2;2
846;44001;_BCUPwrOn_;BCU_T4;Avvio centralina BCU T4;77;2.10;2;2
846;45001;_BCUPwrOn_;BCU_T5;Avvio centralina BCU T5;77;2.10;2;2
846;45025;_IRV1AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 1);77;2.10;2;2
846;45031;_IRV2AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 2);77;2.10;2;2
846;46001;_BCUPwrOn_;BCU_M6;Avvio centralina BCU M6;77;2.10;2;2
846;47001;_BCUPwrOn_;BCU_T7;Avvio centralina BCU T7;77;2.10;2;2
846;48001;_BCUPwrOn_;BCU_M8;Avvio centralina BCU M8;77;2.10;2;2
846;48025;_IRV1AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 1);77;2.10;2;2
846;48031;_IRV2AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 2);77;2.10;2;2
846;81130;_EmVnt_;HVAC_M1;Ventilazione di emergenza attiva;77;2.10;2;2
846;82079;_SnsrHighprssrB46_;HVAC_T2;Guasto sensore di pressione B46;77;2.10;2;2
846;82130;_EmVnt_;HVAC_T2;Ventilazione di emergenza attiva;77;2.10;2;2
846;84130;_EmVnt_;HVAC_T4;Ventilazione di emergenza attiva;77;2.10;2;2
846;85130;_EmVnt_;HVAC_T5;Ventilazione di emergenza attiva;77;2.10;2;2
846;86130;_EmVnt_;HVAC_M6;Ventilazione di emergenza attiva;77;2.10;2;2
846;87130;_EmVnt_;HVAC_T7;Ventilazione di emergenza attiva;77;2.10;2;2
846;88130;_EmVnt_;HVAC_M8;Ventilazione di emergenza attiva;77;2.10;2;2
846;132017;_StToiletSys_;TOIL_T2;Toilette fuori servizio veicolo T2;77;2.10;2;2
846;137017;_StToiletSys_;TOIL_T7;Toilette fuori servizio veicolo T7;77;2.10;2;2
846;150001;_SMCPowerOn_;SMC;Avvio diagnostica SMC;77;2.10;2;2
846;150004;_LineVoltType_;VEHICLE;Selezionata tensione 3 kV;77;2.10;2;2
846;150006;_Running_;VEHICLE;Stato RUNNING attivo;77;2.10;2;2
846;150025;_9S13_;VEHICLE;Pressione CP sotto 7.5 bar in M1 (press. 9S13);77;2.10;2;2
846;150026;_9S14_;VEHICLE;Pressione CP sotto 8.5 bar in M8 (press. 9S14);77;2.10;2;2
846;151014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T2;77;2.10;2;2
846;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;77;2.10;2;2
846;152019;_1Q21_;T2_1Q2_IR;IR chiuso in cassa T2;77;2.10;2;2
846;158002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M8;77;2.10;2;2
846;158003;_CabOccupied_;M1_4K14;Banco Abilitato M8;77;2.10;2;2
846;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;77;2.10;2;2
846;ILCK_IP_T2_47;ILCK_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;77;2.10;2;2
846;ILCK_IP_T7_47;ILCK_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;77;2.10;2;2
846;ILCK_PROP_01;ILCK_PROP_01;VEHICLE;Cod. 01 Max fren. di servizio richiesta da segnalamento;77;2.10;2;2
846;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;77;2.10;2;2
846;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;77;2.10;2;2
846;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;77;2.10;2;2
846;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;77;2.10;2;2
846;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;77;2.10;2;2
846;ILCK_PROP_17M8;ILCK_PROP_17M8;MDS;Cod. 17 Filo treno Taglio Trazione non alimentato;77;2.10;2;2
846;ILCK_PROP_20M8;ILCK_PROP_20M8;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);77;2.10;2;2
846;41025;_IRV1AuxResOutRngFlt_;BCU_M1;Pressione serbatoio ausiliario fuori limite (carrello 1);77;2.10;2;1
846;43025;_IRV1AuxResOutRngFlt_;BCU_M3;Pressione serbatoio ausiliario fuori limite (carrello 1);77;2.10;2;1
846;43031;_IRV2AuxResOutRngFlt_;BCU_M3;Pressione serbatoio ausiliario fuori limite (carrello 2);77;2.10;2;1
846;47025;_IRV1AuxResOutRngFlt_;BCU_T7;Pressione serbatoio ausiliario fuori limite (carrello 1);77;2.10;2;1
846;47031;_IRV2AuxResOutRngFlt_;BCU_T7;Pressione serbatoio ausiliario fuori limite (carrello 2);77;2.10;2;1
846;81173;_CabFiltrfrshairsat_;HVAC_CAB_M1;Filtro aria fresca sporco;77;2.10;2;1
846;82124;_ExhstDmprS82NtOp_;HVAC_T2;Mancata chiusura damper S82;77;2.10;2;1
846;83130;_EmVnt_;HVAC_M3;Ventilazione di emergenza attiva;77;2.10;2;1
846;88172;_CabDamperY5S2ntcl_;HVAC_CAB_M8;Mancata chiusura damper Y5_S;77;2.10;2;1
846;88173;_CabFiltrfrshairsat_;HVAC_CAB_M8;Filtro aria fresca sporco;77;2.10;2;1
846;103003;_IDoorEmrgCmd_;M3_Porta_comparto_1;Porta interna 1 isolata;77;2.10;2;1
846;103017;_IDoorEmrgCmd_;M3_Porta_comparto_2;Porta interna 2 isolata;77;2.10;2;1
846;103019;_IDoorUnblock_;M3_Porta_comparto_2;Guasto microswitch porta interna 2;77;2.10;2;1
846;103021;_IDoorDCSFlt_;M3_Porta_comparto_2;Guasto microswitch porta interna 2;77;2.10;2;1
846;108010;_IDoorUnblock_;M8_Porta_comparto_1;Guasto microswitch porta interna 1;77;2.10;2;1
846;108012;_IDoorDCSFlt_;M8_Porta_comparto_1;Guasto microswitch porta interna 1;77;2.10;2;1
846;108019;_IDoorUnblock_;M8_Porta_comparto_2;Guasto microswitch porta interna 2;77;2.10;2;1
846;108021;_IDoorDCSFlt_;M8_Porta_comparto_2;Guasto microswitch porta interna 2;77;2.10;2;1
846;150012;_CmdPantoUp_;VEHICLE;Comando alzamento panto da banco;77;2.10;2;1
847;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;74;1.50;2;2
847;11051;_HVACpxNotOK_;HVAC_M1;Perdita di comunicazione con HVAC M1;74;1.50;2;2
